"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"HDFCBANK","EQ","26-Sep-2023","1,531.00","1,525.00","1,540.00","1,525.00","1,538.00","1,537.65","1,535.23","1,37,87,654","21,16,71,97,917.55","3,03,026","79,08,660","57.36"
"HDFCBANK","EQ","27-Sep-2023","1,537.65","1,523.00","1,532.50","1,515.00","1,527.45","1,526.85","1,524.39","1,96,69,269","29,98,35,98,526.15","3,84,553","1,35,95,388","69.12"
"HDFCBANK","EQ","28-Sep-2023","1,526.85","1,534.00","1,537.60","1,518.35","1,518.40","1,523.70","1,526.61","2,76,77,094","42,25,20,70,128.65","3,24,684","1,36,38,761","49.28"
"HDFCBANK","EQ","29-Sep-2023","1,523.70","1,523.70","1,535.45","1,522.30","1,525.85","1,526.30","1,529.20","1,60,26,891","24,50,83,75,856.50","2,74,764","93,39,695","58.28"
"HDFCBANK","EQ","03-Oct-2023","1,526.30","1,527.00","1,527.00","1,506.00","1,508.00","1,508.05","1,511.94","1,94,85,847","29,46,14,59,601.05","4,66,405","1,28,69,902","66.05"
"HDFCBANK","EQ","04-Oct-2023","1,508.05","1,495.00","1,535.00","1,489.25","1,532.00","1,529.55","1,519.36","2,73,24,715","41,51,59,75,722.85","4,65,424","1,55,48,264","56.90"
"HDFCBANK","EQ","05-Oct-2023","1,529.55","1,535.05","1,551.55","1,532.60","1,535.85","1,535.75","1,540.76","2,42,56,337","37,37,31,76,644.20","3,60,029","1,74,51,398","71.95"
"HDFCBANK","EQ","06-Oct-2023","1,535.75","1,544.00","1,545.00","1,529.85","1,535.00","1,534.05","1,539.10","88,79,678","13,66,66,72,813.35","2,21,516","59,38,403","66.88"
"HDFCBANK","EQ","09-Oct-2023","1,534.05","1,528.00","1,530.00","1,512.00","1,516.00","1,516.25","1,517.69","82,27,486","12,48,67,90,439.80","2,19,643","56,37,607","68.52"
"HDFCBANK","EQ","10-Oct-2023","1,516.25","1,520.55","1,529.00","1,515.20","1,526.00","1,524.85","1,523.15","1,66,33,146","25,33,48,54,412.75","3,75,460","1,02,96,948","61.91"
"HDFCBANK","EQ","11-Oct-2023","1,524.85","1,530.10","1,542.15","1,528.50","1,542.00","1,539.60","1,534.92","1,56,66,680","24,04,71,40,129.10","2,82,864","95,31,878","60.84"
"HDFCBANK","EQ","12-Oct-2023","1,539.60","1,536.10","1,552.00","1,531.60","1,548.00","1,549.85","1,541.66","1,10,12,668","16,97,78,44,444.80","2,39,200","70,92,056","64.40"
"HDFCBANK","EQ","13-Oct-2023","1,549.85","1,540.00","1,548.80","1,529.95","1,533.50","1,535.75","1,539.45","1,98,72,650","30,59,28,84,042.20","2,56,367","1,38,87,161","69.88"
"HDFCBANK","EQ","16-Oct-2023","1,535.75","1,531.50","1,534.45","1,520.50","1,532.00","1,529.60","1,529.19","89,28,042","13,65,26,81,917.00","2,23,477","53,32,772","59.73"
"HDFCBANK","EQ","17-Oct-2023","1,529.60","1,555.75","1,555.75","1,535.00","1,542.50","1,541.20","1,542.46","1,64,51,279","25,37,54,68,422.15","3,82,090","99,11,443","60.25"
"HDFCBANK","EQ","18-Oct-2023","1,541.20","1,541.20","1,541.20","1,518.10","1,519.00","1,519.75","1,524.62","1,56,08,100","23,79,63,58,906.90","3,42,915","90,49,826","57.98"
