Symbol,Series,Date,Prev_Close,Open,High,Low,Last,Close,Average,Volume,Turnover,Trades,Deliverable_Qty,Deliverable_Pct,Ticker,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Histogram,Bollinger_High,Bollinger_Low,Bollinger_Middle,Williams_%R,ATR,Target_1,Target_5,Target_21,Target_63,Target_126,Target_252
ICICIBANK,EQ,2025-03-20,1313.1,1320.0,1324.25,1311.05,1318.55,1321.7,1319.08,10886735,"14,36,04,81,637.45","2,52,535","86,48,648",79.44,ICICIBANK,1242.3200000000002,1243.22,1268.0071724694553,1253.5821818509298,74.77938639106392,14.424990618525499,2.021936491309149,12.40305412721635,1313.1464668044343,1171.493533195566,1242.3200000000002,-2.053966975432906,20.56757328123669,1,1,1,1,0,0
ICICIBANK,EQ,2025-03-21,1321.7,1316.0,1349.0,1311.6,1337.95,1343.1,1341.59,60494318,"81,15,85,65,386.50","3,44,744","4,91,06,116",81.17,ICICIBANK,1246.3925,1244.8339999999998,1279.5599151664621,1260.2131313434536,78.1639018363239,19.346783823008536,5.486905957649027,13.85987786535951,1329.498692759623,1163.2863072403768,1246.3925,-4.0731791508457675,21.769889475434077,1,1,1,1,0,0
ICICIBANK,EQ,2025-03-24,1343.1,1355.95,1373.0,1345.05,1361.2,1358.15,1358.95,9352280,"12,70,92,78,600.90","2,03,054","62,62,107",66.96,ICICIBANK,1251.8025,1247.0,1291.6506974485449,1267.4677142069015,80.17848460846766,24.182983241643342,9.22612141444789,14.956861827195452,1348.1611191007305,1155.4438808992695,1251.8025,-8.905547226386751,22.350611655760222,0,0,1,1,0,0
ICICIBANK,EQ,2025-03-25,1358.15,1359.0,1363.8,1330.05,1341.95,1343.7,1345.81,16419207,"22,09,70,82,282.10","3,26,362","96,62,194",58.85,ICICIBANK,1257.34,1249.279,1299.658282456461,1273.1145501915755,73.19594907326207,26.54373226488542,12.689643584535396,13.854088680350024,1361.1681012057895,1153.5118987942103,1257.34,-17.576484703059357,23.164853680348777,0,0,1,1,0,0
ICICIBANK,EQ,2025-03-26,1343.7,1344.05,1358.0,1331.5,1335.45,1335.9,1341.51,10859639,"14,56,83,52,861.70","1,97,579","63,86,435",58.81,ICICIBANK,1263.2175,1251.1909999999998,1305.2339313093132,1277.7653242514589,69.6689448250722,27.468607057854342,15.645436279199187,11.823170778655156,1370.7925216128247,1155.6424783871753,1263.2175,-22.255548890221895,23.403078417466723,1,0,1,1,0,0
ICICIBANK,EQ,2025-03-27,1335.9,1333.15,1351.5,1333.15,1339.0,1336.65,1340.7,15109614,"20,25,74,03,852.90","1,87,305","97,79,521",64.72,ICICIBANK,1268.8425,1253.159,1310.067172646342,1282.1271520846842,69.81953485148713,27.940020561657775,18.104353135690904,9.835667425966871,1379.3822452276768,1158.3027547723232,1268.8425,-21.805638872225494,23.042144244790524,1,0,1,1,0,0
ICICIBANK,EQ,2025-03-28,1336.65,1336.0,1357.95,1327.2,1348.0,1348.35,1345.9,8266544,"11,12,59,00,933.90","1,42,133","54,24,044",65.61,ICICIBANK,1275.1375,1255.144,1315.9568383930587,1287.0325482265594,72.14307977030965,28.924290166499304,20.268340541852584,8.65594962464672,1388.690848145265,1161.5841518547352,1275.1375,-14.939393939393995,23.59270537016263,0,0,1,1,0,0
ICICIBANK,EQ,2025-04-01,1348.35,1340.0,1352.35,1315.4,1318.15,1318.45,1326.83,14288024,"18,95,77,34,985.95","2,06,118","97,51,637",68.25,ICICIBANK,1280.855,1257.0040000000001,1316.3404017172036,1289.359766876444,59.529762891806406,26.98063484075965,21.610799401633997,5.3698354391256515,1390.989158642992,1170.720841357008,1280.855,-35.01283697047495,24.54679784372243,1,0,1,1,0,0
ICICIBANK,EQ,2025-04-02,1318.45,1322.15,1337.95,1322.15,1330.85,1331.25,1330.74,8042214,"10,70,21,34,959.60","1,27,734","58,47,254",72.71,ICICIBANK,1287.1074999999998,1258.97,1318.634186068403,1292.4627471078184,62.54851296840272,26.171438960584737,22.522927313424148,3.648511647160589,1393.7208916306938,1180.4941083693059,1287.1074999999998,-30.319535221495997,24.18631228345654,0,0,1,1,0,0
ICICIBANK,EQ,2025-04-03,1331.25,1321.95,1333.0,1321.25,1328.95,1329.55,1328.6,4591008,"6,09,96,29,464.80","1,27,085","29,00,720",63.18,ICICIBANK,1293.065,1261.638,1320.3135420578794,1295.2099510257578,61.88824051145632,25.103591032121585,23.03906005716364,2.064530974957947,1395.0841800594367,1191.0458199405634,1293.065,-34.02505873140175,23.298004263209645,1,0,1,1,0,0
ICICIBANK,EQ,2025-04-04,1329.55,1329.55,1338.55,1322.1,1335.0,1335.3,1331.6,8648542,"11,51,64,14,124.30","1,66,068","57,68,811",66.7,ICICIBANK,1299.045,1264.335,1322.6191509720518,1298.179584283109,63.299421473776796,24.439566688942705,23.319161383519454,1.120405305423251,1396.1251828387224,1201.9648171612778,1299.045,-31.881606765327735,22.808861101551816,0,1,1,1,0,0
ICICIBANK,EQ,2025-04-07,1335.3,1295.25,1325.0,1265.0,1294.1,1287.55,1290.47,19185012,"24,75,76,11,797.90","5,15,573","1,20,55,212",62.84,ICICIBANK,1302.52,1266.051,1317.2238969763514,1297.3922076695455,47.552728343021066,19.831689306805856,22.621666968176736,-2.78997766137088,1392.4680316627314,1212.5719683372686,1302.52,-79.12037037037041,26.201085308583828,1,1,1,1,0,0
ICICIBANK,EQ,2025-04-08,1287.55,1299.85,1310.05,1287.35,1300.05,1299.9,1298.35,13085762,"16,98,99,34,735.70","1,71,223","62,42,577",47.71,ICICIBANK,1306.7875,1267.865,1314.5586820569126,1297.577970064394,50.95129237683738,16.980711992518536,21.493475973045097,-4.512763980526561,1387.2327041765059,1226.342295823494,1306.7875,-67.6851851851851,25.95100778654213,1,1,1,1,0,0
ICICIBANK,EQ,2025-04-09,1299.9,1304.95,1305.1,1284.5,1304.0,1300.8,1296.12,13005622,"16,85,69,03,289.70","2,37,174","87,58,800",67.35,ICICIBANK,1311.085,1269.322,1312.4419617404644,1297.816638948513,51.19946699190083,14.625322791951476,20.119845336826373,-5.494522544874897,1379.7452221085814,1242.4247778914187,1311.085,-66.85185185185189,25.56879294464626,1,1,1,1,0,0
ICICIBANK,EQ,2025-04-11,1300.8,1305.1,1325.0,1305.1,1312.05,1311.65,1314.61,13064247,"17,17,43,25,317.90","2,24,885","88,23,752",67.54,ICICIBANK,1314.3975,1270.6170000000002,1312.3201214727007,1298.8413323597342,54.207587461464676,13.478789112966524,18.791634092054405,-5.312844979087881,1376.1024064094559,1252.6925935905442,1314.3975,-56.80555555555547,25.47102202002867,1,1,1,1,0,0
ICICIBANK,EQ,2025-04-15,1311.65,1351.0,1354.3,1336.2,1350.4,1350.2,1347.7,15202603,"20,48,85,28,370.70","2,22,333","1,05,76,959",69.57,ICICIBANK,1319.71,1272.588,1318.1477950922852,1302.645678110865,62.94685545979338,15.502116981420158,18.13373066992756,-2.6316136885074,1374.1011628851572,1265.3188371148428,1319.71,-21.111111111111068,26.698091875740896,1,1,1,1,0,0
ICICIBANK,EQ,2025-04-16,1350.2,1357.0,1359.7,1342.9,1358.0,1356.4,1350.44,14039073,"18,95,89,40,775.00","1,80,990","1,07,03,064",76.24,ICICIBANK,1325.0275000000001,1274.604,1324.032749693472,1306.6274797322824,64.13244747693643,17.40526996118956,17.98803852817996,-0.5827685669903993,1371.331101101855,1278.7238988981453,1325.0275000000001,-7.489878542509987,25.99108531318797,1,1,1,1,0,0
ICICIBANK,EQ,2025-04-17,1356.4,1362.0,1408.9,1360.1,1407.0,1406.7,1391.92,17490424,"24,34,51,98,635.10","2,94,006","1,02,91,194",58.84,ICICIBANK,1331.9125,1277.682,1336.7507882021685,1314.0402590113727,71.96878448957727,22.710529190795796,18.93253666070313,3.7779925300926678,1383.4942203571156,1280.3307796428842,1331.9125,-1.5288394718554859,27.88457921938883,1,0,1,1,0,0
ICICIBANK,EQ,2025-04-21,1406.7,1436.0,1436.0,1404.7,1408.1,1409.8,1416.7,16882426,"23,91,74,04,930.60","2,91,654","88,26,072",52.28,ICICIBANK,1336.91,1280.767,1347.989128478758,1321.1335731586785,72.36944756702324,26.855555320079475,20.517140392578398,6.338414927501077,1397.5459266441908,1276.2740733558094,1336.91,-15.321637426900612,28.128537846575338,1,1,1,1,0,0
ICICIBANK,EQ,2025-04-22,1409.8,1412.8,1418.8,1398.9,1414.0,1416.5,1410.65,16135274,"22,76,11,77,353.90","2,75,616","1,03,89,426",64.39,ICICIBANK,1342.0800000000002,1284.037,1358.529262558949,1328.1977529247024,73.25908182716327,30.331509634246686,22.480014240912055,7.8514953933346305,1410.8064897983281,1273.3535102016722,1342.0800000000002,-11.403508771929825,27.540785143248517,1,1,1,1,0,0
ICICIBANK,EQ,2025-04-23,1416.5,1429.0,1429.9,1411.3,1422.0,1424.4,1421.06,13990764,"19,88,16,70,203.60","2,20,724","1,10,54,767",79.01,ICICIBANK,1347.215,1287.161,1368.6632221652646,1335.3238453006504,74.30942851085882,33.33937686461422,24.651886765652492,8.687490098961732,1423.9620201375901,1270.4679798624097,1347.215,-6.783625730994099,26.90215763301649,0,1,1,1,0,0
ICICIBANK,EQ,2025-04-24,1424.4,1416.3,1421.2,1398.8,1401.0,1402.7,1407.84,15678099,"22,07,22,10,947.60","2,10,098","98,75,876",62.99,ICICIBANK,1350.1950000000002,1289.861,1373.8996495244546,1340.3146715746764,66.5740964732086,33.58497794977825,26.438505002477644,7.146472947300605,1430.6121244201115,1269.7778755798888,1350.1950000000002,-19.47368421052629,26.809146373515322,1,1,1,1,0,0
ICICIBANK,EQ,2025-04-25,1402.7,1410.0,1414.8,1388.4,1403.0,1404.8,1400.91,11705093,"16,39,77,82,261.90","2,34,552","69,67,494",59.53,ICICIBANK,1352.5275,1292.509,1378.6535495976154,1345.0913625691448,66.9328335499727,33.56218702847059,27.863241407676234,5.698945620794355,1436.3656564384598,1268.68934356154,1352.5275,-18.245614035087748,26.779921632549932,1,1,1,1,0,0
ICICIBANK,EQ,2025-04-28,1404.8,1405.6,1435.0,1403.8,1428.0,1428.8,1427.33,10948561,"15,62,71,94,700.70","1,92,819","74,94,044",68.45,ICICIBANK,1356.7824999999998,1295.947,1386.3683881210593,1351.2920023788379,70.79104291199113,35.07638574222142,29.305870274585274,5.7705154676361445,1446.8065538689502,1266.7584461310494,1356.7824999999998,-4.2105263157895,27.095641515939228,1,1,1,1,0,0
ICICIBANK,EQ,2025-04-29,1428.8,1428.8,1438.3,1422.6,1425.5,1429.8,1428.52,10786910,"15,40,92,65,024.50","2,23,499","63,92,864",59.27,ICICIBANK,1361.4775000000002,1299.2910000000002,1393.0501745639733,1357.1074096100351,70.94317136982343,35.942764953938195,30.63324921045586,5.309515743482336,1456.3208101225368,1266.6341898774635,1361.4775000000002,-4.904789382573573,26.28166712194357,0,1,1,1,0,0
ICICIBANK,EQ,2025-04-30,1429.8,1433.0,1433.7,1400.0,1424.3,1427.0,1427.91,14192027,"20,26,49,76,307.30","2,38,248","1,06,00,497",74.69,ICICIBANK,1365.9950000000001,1302.776,1398.2732246310543,1362.2846385278103,69.8462382539496,35.98858610324396,31.70431658901348,4.2842695142304805,1464.2242263025607,1267.7657736974395,1365.9950000000001,-7.347204161248347,26.811548041804745,1,1,1,0,0,0
ICICIBANK,EQ,2025-05-02,1427.0,1426.9,1446.6,1424.6,1429.0,1432.4,1436.51,10763492,"15,46,18,19,959.10","1,70,242","73,47,476",68.26,ICICIBANK,1370.1975,1306.388,1403.5234977647383,1367.4783690072318,70.78445661751276,36.04512875750652,32.57247902271209,3.4726497347944303,1472.168047095716,1268.226952904284,1370.1975,-8.760024676125742,26.46786603881869,0,0,1,0,0,0
ICICIBANK,EQ,2025-05-05,1432.4,1440.0,1446.8,1426.0,1427.4,1429.4,1432.29,4565705,"6,53,93,97,953.40","1,15,354","29,52,560",64.67,ICICIBANK,1375.7450000000001,1309.9979999999998,1407.5044981086248,1372.0651564881775,69.49084998926601,35.439341620447294,33.14585154225913,2.2934900781881637,1477.9228836148002,1273.5671163852,1375.7450000000001,-12.279463655610344,26.063018464617354,1,1,1,0,0,0
ICICIBANK,EQ,2025-05-06,1429.4,1429.0,1433.7,1420.4,1430.0,1431.6,1428.23,6301690,"9,00,02,65,687.10","1,33,476","39,73,156",63.05,ICICIBANK,1380.7625,1313.4279999999999,1411.2114983996057,1376.4751448964607,69.92491748587481,34.73635350314498,33.4639519344363,1.2724015687086805,1483.5614001643482,1277.9635998356518,1380.7625,-13.743218806509999,25.151374288573255,1,0,0,0,0,0
ICICIBANK,EQ,2025-05-07,1431.6,1425.0,1442.0,1421.0,1437.1,1435.4,1431.25,10480453,"15,00,01,67,610.70","1,66,481","76,71,334",73.2,ICICIBANK,1386.055,1317.1129999999998,1414.9328063381279,1380.8399489782043,70.70033466308914,34.09285735992353,33.589733019533746,0.5031243403897818,1488.6614271866029,1283.4485728133973,1386.055,-10.972088546679382,24.854847553675167,1,0,1,0,0,0
ICICIBANK,EQ,2025-05-08,1435.4,1438.6,1448.9,1426.1,1427.3,1435.5,1439.49,15306490,"22,03,35,10,832.00","1,82,407","1,10,22,294",72.01,ICICIBANK,1391.065,1320.9620000000002,1418.0969899784159,1384.8888416464856,70.72172783200133,33.20814833193026,33.51341608201305,-0.30526775008279117,1493.0523820626827,1289.0776179373174,1391.065,-15.090090090090161,24.70807272841267,0,1,1,0,0,0
ICICIBANK,EQ,2025-05-09,1435.5,1415.2,1419.9,1387.0,1389.0,1388.9,1394.54,13491197,"18,81,40,33,148.00","2,48,736","98,14,195",72.75,ICICIBANK,1396.1325000000002,1323.507,1413.605145366352,1385.1859644874867,51.75682291019199,28.41918087886529,32.4945690413835,-4.075388162518209,1486.4462546279615,1305.8187453720388,1396.1325000000002,-96.930533117932,26.40749610495462,1,1,1,0,0,0
ICICIBANK,EQ,2025-05-12,1388.9,1409.4,1453.0,1404.0,1451.5,1448.5,1436.69,9925445,"14,25,98,37,185.10","1,80,758","66,50,816",67.01,ICICIBANK,1403.5625,1327.478,1418.9735845407595,1389.8758930439692,64.7693903239833,29.097691496790276,31.815193532464857,-2.717502035674581,1485.0001256714277,1322.1248743285723,1403.5625,-6.818181818181818,29.09981781174357,0,1,0,0,0,0
ICICIBANK,EQ,2025-05-13,1448.5,1440.1,1447.9,1427.4,1430.8,1430.6,1432.31,12475424,"17,86,86,17,217.50","2,09,013","76,83,857",61.59,ICICIBANK,1410.0525,1331.431,1420.762263842181,1392.8924935592308,59.57227084019077,27.869770282950185,31.026108882561925,-3.1563385996117397,1477.1180311989667,1342.9869688010333,1410.0525,-33.93939393939408,28.52840225376188,0,1,1,0,0,0
ICICIBANK,EQ,2025-05-14,1430.6,1429.9,1440.7,1417.3,1427.4,1426.2,1427.87,8026837,"11,46,13,11,035.00","1,43,054","57,21,715",71.28,ICICIBANK,1415.7800000000002,1335.588,1421.5988386356917,1395.359716258547,58.333208699409944,26.239122377144668,30.068711581478475,-3.829589204333807,1465.6007426680856,1365.9592573319148,1415.7800000000002,-40.60606060606054,28.16208780706461,1,1,0,0,0,0
ICICIBANK,EQ,2025-05-15,1426.2,1425.9,1456.5,1415.5,1451.0,1450.8,1438.96,18209264,"26,20,23,83,268.60","2,11,899","1,02,02,410",56.03,ICICIBANK,1420.81,1340.121,1426.0913249994314,1399.466403943099,62.97049540902319,26.62492105633237,29.379953476449256,-2.755032420116887,1462.834226346235,1378.7857736537649,1420.81,-8.20143884892093,29.079081535131422,1,0,0,0,0,0
ICICIBANK,EQ,2025-05-16,1450.8,1453.3,1458.7,1447.0,1452.4,1454.0,1454.25,6439208,"9,36,42,46,054.90","1,45,344","45,16,729",70.14,ICICIBANK,1425.69,1344.7519999999997,1430.3849673072111,1403.5059295769436,63.53895881307931,26.879037730267555,28.879770327212917,-2.0007325969453618,1458.268575782247,1393.1114242177532,1425.69,-6.555090655509125,27.837718568336324,0,0,0,0,0,0
ICICIBANK,EQ,2025-05-19,1454.0,1446.5,1459.7,1443.8,1447.0,1449.0,1451.29,6005334,"8,71,55,02,198.10","1,39,810","39,54,297",65.85,ICICIBANK,1427.805,1349.65,1433.2488184907172,1406.8758607193922,61.938947187883564,26.37295777132499,28.378407816035335,-2.0054500447103436,1460.6686257890026,1394.9413742109975,1427.805,-14.718019257221512,26.985024384883737,0,1,0,0,0,0
ICICIBANK,EQ,2025-05-20,1449.0,1450.2,1459.0,1435.5,1439.5,1438.2,1440.54,11352383,"16,35,35,93,402.10","1,28,816","80,54,354",70.95,ICICIBANK,1429.225,1354.29,1434.0105387229146,1409.1961673327705,58.51156009748066,24.81437139014406,27.66560053085708,-2.85122914071302,1461.2987821280808,1397.151217871919,1429.225,-29.57359009628609,26.73609407167776,1,1,0,0,0,0
ICICIBANK,EQ,2025-05-21,1438.2,1442.9,1451.3,1438.5,1445.4,1444.7,1445.11,5510460,"7,96,32,42,254.50","1,06,396","32,93,659",59.77,ICICIBANK,1430.6349999999998,1358.976,1435.6550712270816,1411.8260808636765,59.94803310770289,23.828990363405183,26.898278497366704,-3.0692881339615212,1462.82638238721,1398.4436176127895,1430.6349999999998,-20.632737276478668,25.7620873522722,0,1,0,0,0,0
ICICIBANK,EQ,2025-05-22,1444.7,1441.1,1445.3,1427.8,1440.0,1442.1,1435.62,7245933,"10,40,23,74,075.40","1,47,665","41,14,985",56.79,ICICIBANK,1431.52,1363.504,1436.6465987306076,1414.068593392293,59.06706450853499,22.578005338314597,26.034223865556285,-3.4562185272416883,1463.9494064083756,1399.0905935916244,1431.52,-24.209078404401822,25.17193825568133,1,1,0,0,0,0
ICICIBANK,EQ,2025-05-23,1442.1,1442.2,1451.8,1434.4,1450.5,1449.8,1446.83,5203706,"7,52,88,52,323.30","1,13,699","36,06,983",69.32,ICICIBANK,1433.875,1368.139,1438.6701989258988,1416.7153642521232,60.89966592952448,21.954834673775622,25.218346027200155,-3.2635113534245335,1464.3741065442841,1403.3758934557159,1433.875,-13.617606602476044,24.616799808846938,1,0,0,0,0,0
ICICIBANK,EQ,2025-05-26,1449.8,1458.0,1471.6,1455.0,1460.5,1460.6,1460.94,5608725,"8,19,39,94,503.70","1,89,038","38,92,907",69.41,ICICIBANK,1436.665,1373.06,1442.0440144757606,1419.9660780112251,63.37637059550159,22.07793646453547,24.590264114667217,-2.5123276501317484,1466.208748915796,1407.121251084204,1436.665,-13.002364066193868,24.415599822500724,0,0,0,0,0,0
ICICIBANK,EQ,2025-05-27,1460.6,1452.5,1463.0,1435.7,1445.3,1446.4,1445.59,14842959,"21,45,68,11,800.60","2,21,484","90,79,508",61.17,ICICIBANK,1437.545,1377.691,1442.7141660948744,1421.9241463066899,58.16001117329978,20.79001978818451,23.830215249370678,-3.040195461186169,1467.147667109563,1407.9423328904372,1437.545,-29.78723404255301,24.62162840660781,1,0,0,0,0,0
ICICIBANK,EQ,2025-05-28,1446.4,1447.6,1458.0,1442.5,1452.9,1453.8,1452.83,8618343,"12,52,10,29,815.60","1,35,239","60,94,510",70.72,ICICIBANK,1438.745,1381.859,1444.4196790033552,1424.2853206543425,60.00735742508509,20.1343583490127,23.091043869299085,-2.956685520286385,1468.9344998302322,1408.5555001697676,1438.745,-21.040189125295477,23.970083520421536,1,0,0,0,0,0
ICICIBANK,EQ,2025-05-29,1453.8,1456.6,1462.9,1445.0,1461.0,1456.5,1452.26,15545514,"22,57,61,88,990.20","2,10,205","91,68,097",58.98,ICICIBANK,1440.2199999999998,1386.11,1446.278189925916,1426.6715931984652,60.689356251809656,19.60659672745078,22.394154440929427,-2.7875577134786482,1470.8494368214563,1409.5905631785433,1440.2199999999998,-22.337278106508773,23.536506126105717,0,0,1,0,0,0
ICICIBANK,EQ,2025-05-30,1456.5,1459.9,1460.9,1444.3,1446.1,1445.8,1449.04,11803975,"17,10,44,65,533.30","1,55,611","92,43,942",78.31,ICICIBANK,1440.8899999999999,1390.025,1446.2046222450058,1428.088512220801,56.57207679900984,18.116110024204772,21.538545557584495,-3.4224355333797227,1471.391862238224,1410.3881377617759,1440.8899999999999,-45.98930481283422,23.04104140281246,1,1,0,0,0,0
ICICIBANK,EQ,2025-06-02,1445.8,1442.0,1460.0,1432.8,1447.7,1450.5,1442.4,9458990,"13,64,36,23,560.30","1,78,241","71,85,061",75.96,ICICIBANK,1441.945,1393.655,1446.865449591928,1429.7486224266677,57.92242954997922,17.116827165260247,20.654201879119647,-3.5373747138594,1472.2431501085396,1411.6468498914603,1441.945,-37.61140819964339,23.338109874040146,0,0,0,0,0,0
ICICIBANK,EQ,2025-06-03,1450.5,1454.9,1455.0,1432.0,1437.0,1437.9,1438.02,11167345,"16,05,88,76,541.30","2,25,871","78,83,352",70.59,ICICIBANK,1442.26,1396.2160000000001,1445.4861496547082,1430.3524281728405,53.15101545540922,15.133721481867724,19.550105799669264,-4.4163843178015405,1472.2508252637301,1412.2691747362699,1442.26,-60.07130124777161,23.313959168751563,0,0,0,0,0,0
ICICIBANK,EQ,2025-06-04,1437.9,1437.4,1440.1,1426.4,1431.1,1431.0,1430.63,8025388,"11,48,13,43,481.90","1,47,312","63,99,272",79.74,ICICIBANK,1442.04,1398.5739999999998,1443.2575112462916,1430.4003964563337,50.688532213483604,12.857114789957905,18.211507597726992,-5.354392807769088,1472.2922990861784,1411.7877009138215,1442.04,-89.82300884955768,22.62724779955501,1,0,0,0,0,0
ICICIBANK,EQ,2025-06-05,1431.0,1430.9,1459.0,1427.3,1456.3,1454.8,1448.79,11385668,"16,49,53,94,104.40","1,76,086","74,90,464",65.79,ICICIBANK,1443.0049999999999,1401.236,1445.0332787468622,1432.2077744966052,57.92886454068256,12.825504250256927,17.13430692823298,-4.308802677976054,1473.5907139854473,1412.4192860145524,1443.0049999999999,-37.168141592920406,23.275301528158227,1,0,0,0,0,0
ICICIBANK,EQ,2025-06-06,1454.8,1448.6,1461.4,1442.1,1460.0,1459.7,1455.63,11580994,"16,85,76,21,605.20","2,15,279","75,27,051",64.99,ICICIBANK,1446.5449999999998,1403.568,1447.289697401191,1434.244235645005,59.25529816109704,13.045461756186114,16.316537893823607,-3.2710761376374933,1465.4032581380038,1427.6867418619959,1446.5449999999998,-26.32743362831839,22.99135141900408,0,0,0,0,0,0
ICICIBANK,EQ,2025-06-09,1459.7,1465.0,1466.8,1433.4,1434.5,1434.8,1441.92,11022031,"15,89,28,38,386.70","3,37,749","83,11,411",75.41,ICICIBANK,1445.8600000000001,1405.101,1445.3682054933154,1434.2854033750045,50.53585320157698,11.082802118310838,15.269790738721055,-4.186988620410217,1465.368500711218,1426.3514992887822,1445.8600000000001,-81.41592920354005,23.734826317646633,0,0,1,0,0,0
ICICIBANK,EQ,2025-06-10,1434.8,1439.0,1441.7,1416.5,1421.8,1422.9,1422.89,12905272,"18,36,28,44,057.10","3,76,346","92,33,091",71.55,ICICIBANK,1445.475,1406.685,1441.9115584943438,1433.4420401620412,46.97799657977062,8.469518332302641,13.909736257437373,-5.440217925134732,1466.4236873097,1424.5263126902998,1445.475,-88.3847549909254,23.839481580671876,1,1,1,0,0,0
ICICIBANK,EQ,2025-06-11,1422.9,1421.8,1434.5,1418.6,1430.3,1431.0,1430.07,7136877,"10,20,62,08,002.70","2,34,139","52,13,787",73.05,ICICIBANK,1445.715,1408.5869999999998,1440.2328571875216,1433.2611482981863,49.580037370240845,6.971708889335332,12.522130783816966,-5.550421894481634,1465.869828205658,1425.5601717943418,1445.715,-73.68421052631575,23.272375753481036,0,0,0,0,0,0
ICICIBANK,EQ,2025-06-12,1431.0,1430.5,1436.5,1420.0,1424.5,1425.2,1425.62,7953247,"11,33,82,80,353.60","1,84,161","44,07,166",55.41,ICICIBANK,1444.435,1410.358,1437.920109927903,1432.6640262020244,47.77219395410084,5.256083725878625,11.068921372229298,-5.812837646350673,1466.3134163046504,1422.5565836953494,1444.435,-84.21052631578937,22.78863462823239,0,0,0,0,0,0
ICICIBANK,EQ,2025-06-13,1425.2,1403.6,1421.5,1403.6,1417.7,1416.1,1413.67,7573103,"10,70,58,43,818.30","1,88,584","54,09,567",71.43,ICICIBANK,1442.54,1411.713,1434.5631699389949,1431.4370612981706,44.9997537894116,3.1261086408242136,9.480358825948281,-6.354250185124068,1467.1687961540874,1417.9112038459125,1442.54,-80.22151898734178,22.70373215478723,1,1,1,0,0,0
ICICIBANK,EQ,2025-06-16,1416.1,1416.6,1429.0,1414.2,1427.9,1426.9,1423.44,5451137,"7,75,93,40,748.40","89,237","43,10,245",79.07,ICICIBANK,1441.435,1413.8819999999998,1433.384220717611,1431.1009826834913,48.79765686643205,2.2832380341196767,8.04093466758256,-5.757696633462883,1466.77802862721,1416.0919713727899,1441.435,-63.1329113924048,22.13917985801671,0,0,1,0,0,0
ICICIBANK,EQ,2025-06-17,1426.9,1426.9,1429.8,1417.8,1422.0,1423.2,1423.27,6970098,"9,92,02,98,395.00","1,93,761","43,84,261",62.9,ICICIBANK,1440.685,1415.721,1431.8174175302863,1430.5157247069365,47.58534292633871,1.3016928233498675,6.693086298736022,-5.391393475386154,1467.2260832484205,1414.1439167515794,1440.685,-68.98734177215171,21.41495272530123,0,1,1,0,0,0
ICICIBANK,EQ,2025-06-18,1423.2,1417.0,1432.0,1410.2,1413.0,1412.6,1415.55,6751745,"9,55,74,44,212.10","1,62,388","49,30,918",73.03,ICICIBANK,1439.0800000000002,1417.3819999999998,1428.860891756396,1429.188633987904,44.197649305333556,-0.3277422315079548,5.2889205926872265,-5.616662824195181,1468.2116734843642,1409.9483265156362,1439.0800000000002,-85.75949367088609,21.442456102065425,0,1,1,0,0,0
ICICIBANK,EQ,2025-06-19,1412.6,1408.0,1414.7,1404.7,1410.0,1411.3,1409.62,8849883,"12,47,49,98,015.50","3,42,983","60,10,461",67.92,ICICIBANK,1437.54,1418.902,1426.159216101566,1427.8635499888,43.785942734791476,-1.7043338872340428,3.8902696967029726,-5.594603583937015,1469.031103505587,1406.048896494413,1437.54,-87.81645569620247,20.625137809060753,1,1,1,0,0,0
ICICIBANK,EQ,2025-06-20,1411.3,1411.3,1433.3,1410.2,1426.4,1427.1,1426.55,12408178,"17,70,08,87,653.80","1,60,865","99,69,784",80.35,ICICIBANK,1436.405,1421.6930000000002,1426.3039520859404,1427.8069907303704,49.894923704906226,-1.5030386444300348,2.811608028476371,-4.314646672906406,1467.6823704137607,1405.1276295862392,1436.405,-62.81645569620256,20.801913679842123,0,1,1,0,0,0
ICICIBANK,EQ,2025-06-23,1427.1,1417.0,1423.2,1411.9,1419.1,1420.1,1417.98,5514384,"7,81,93,02,210.20","1,60,229","41,93,235",76.04,ICICIBANK,1434.38,1424.0969999999998,1425.3494979188727,1427.2361025281207,47.435394446617806,-1.8866046092480246,1.8719655009314922,-3.758570110179517,1464.346020756844,1404.4139792431563,1434.38,-73.89240506329116,20.401776988424814,1,1,1,0,0,0
ICICIBANK,EQ,2025-06-24,1420.1,1427.7,1435.9,1416.5,1424.0,1424.1,1425.61,11188438,"15,95,03,52,718.80","1,88,014","64,01,057",57.21,ICICIBANK,1433.2649999999999,1426.563,1425.1572674698152,1427.0037986371487,48.982989286733066,-1.8465311673335236,1.128266167278489,-2.9747973346120125,1463.0177998682407,1403.512200131759,1433.2649999999999,-67.56329113924053,20.330221489251617,1,1,1,0,0,0
ICICIBANK,EQ,2025-06-25,1424.1,1422.0,1428.9,1415.3,1424.5,1425.8,1423.08,7527388,"10,71,20,47,350.90","1,47,548","54,01,581",71.76,ICICIBANK,1431.865,1428.846,1425.2561493975359,1426.9146283677303,49.661316637889534,-1.6584789701944374,0.5709171397839038,-2.229396109978341,1460.223369135047,1403.506630864953,1431.865,-64.87341772151895,19.84949138287651,1,1,1,0,0,0
